Name,Date,Atoll,Site,Transect,Treatment,Tile,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label code
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1774,203,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1707,444,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1737,169,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2205,1126,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1859,606,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1977,874,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2140,713,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1760,595,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2179,976,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1847,655,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2123,673,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2170,1449,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2016,1372,Limp
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2111,1707,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2007,1216,Limp
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1747,1424,Limp
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2132,1635,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2157,1395,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1746,1239,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2150,2191,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2262,1758,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2124,1852,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2143,1895,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2044,1884,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1875,2286,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2201,2080,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1992,1977,GREEN
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1780,2526,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1859,2372,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1953,2591,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2273,2811,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2247,2606,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,1935,2798,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2007,2432,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2097,2520,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2470,306,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2379,351,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2355,94,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2787,208,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2652,514,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2468,89,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2730,151,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2780,487,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2746,590,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2367,765,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2661,1085,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2789,799,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2772,716,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2657,629,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2470,1150,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2555,885,CCAG
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2702,1386,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2370,1581,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2596,1467,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2837,1516,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2695,1574,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2314,1200,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2778,1696,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2743,1325,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2773,1771,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2793,2199,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2797,2001,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2653,2077,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2765,2203,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2618,2121,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2484,1759,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2608,1956,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2459,2714,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2491,2334,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2365,2572,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2786,2692,Off
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2478,2316,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2428,2503,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2517,2557,_CCA
Egmont_2020_JMI_IMG_8331_IldeRats_Tile83_PartiallyCaged.jpeg,,Egmont,Il deRats,1,Partially Caged,83,,,,,,,,,,,,2323,2345,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,270,499,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,188,177,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,204,241,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,116,501,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,169,29,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,515,122,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,283,311,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,177,533,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,342,978,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,247,565,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,201,1035,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,400,634,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,34,727,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,158,671,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,210,710,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,276,760,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,157,1563,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,356,1314,_RDUP
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,347,1383,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,129,1307,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,154,1415,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,114,1182,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,220,1156,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,422,1254,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,500,2113,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,296,1902,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,410,2137,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,327,2026,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,372,1706,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,380,1814,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,329,1802,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,150,2108,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,253,2298,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,514,2646,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,98,2673,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,88,2320,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,475,2419,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,24,2268,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,291,2187,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,325,2514,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1018,321,CCAG
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,977,122,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,831,461,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,966,114,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,726,344,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,946,165,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,699,298,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,883,220,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,927,954,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,786,867,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,593,889,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,865,637,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,942,903,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,576,668,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,557,831,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,630,828,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,620,1592,_RDUP
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,884,1367,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,933,1111,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,810,1485,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1069,1430,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,902,1414,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,989,1440,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,987,1148,_LOBO
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,977,1659,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1069,2031,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,578,1936,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,554,1876,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,991,1758,_LOBO
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,682,1717,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,814,1755,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,828,1930,_LOBO
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,892,2469,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,994,2638,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,910,2572,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,595,2409,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,616,2389,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,968,2246,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,804,2385,_CCA
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,854,2190,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1455,176,CCAG
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1343,97,_LOBO
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1405,538,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1346,30,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1089,29,Off
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1600,131,*TURF
Egmont_2020_JMI_IMG_8754_IldeRats_Tile90_Uncaged.jpeg,,Egmont,Il deRats,2,Uncaged,90,,,,,,,,,,,,1291,281,*TURF
