Name,Atoll,Site,Transect,Treatment,Row,Column,Label.code,Label_Count
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2006,88,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1983,625,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2031,566,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1964,591,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1876,702,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1758,750,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2031,708,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1759,536,_RDUP,645
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2036,521,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1689,928,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1915,946,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1785,1123,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1693,1127,_RDUP,645
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,2020,1017,Off,1024
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1995,867,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1919,962,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1997,864,BareP,144
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1664,1290,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1659,1231,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1819,1339,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1942,1310,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1712,1443,_LOBO,2087
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1975,1490,CCAG,1168
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1780,1227,*TURF,4139
Egmont_2020_JMI_IMG_4875_IllLubine_Tile2_Caged.jpeg,Egmont,Il Lubine,1,Caged,1850,1362,CCAG,1168
